waveform,V_S,V_C,V_R
t0,5/7/2021  09:47:50.887937,5/7/2021  09:47:50.887938,5/7/2021  09:47:50.887939
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  09:47:50.888737,4.983501E+0,4.978989E+0,2.342585E-4
5/7/2021  09:47:50.888740,4.987690E+0,4.979956E+0,8.787499E-4
5/7/2021  09:47:50.888742,4.986079E+0,4.979956E+0,5.565042E-4
5/7/2021  09:47:50.888745,4.986079E+0,4.980278E+0,2.342585E-4
5/7/2021  09:47:50.888747,4.986079E+0,4.980923E+0,2.342585E-4
5/7/2021  09:47:50.888750,4.984468E+0,4.980600E+0,5.565042E-4
5/7/2021  09:47:50.888752,4.985434E+0,4.979956E+0,2.342585E-4
5/7/2021  09:47:50.888755,4.984145E+0,4.979311E+0,2.342585E-4
5/7/2021  09:47:50.888757,4.984468E+0,4.978989E+0,2.342585E-4
5/7/2021  09:47:50.888760,4.986723E+0,4.978022E+0,2.342585E-4
